fixture_id,league_id,season,HomeTeam,AwayTeam,Avg>2.5,Avg<2.5,fetched_at,kickoff_utc
1387916,61,2025,Lens,Metz,1.47,2.58,2026-03-07T14:00:00+00:00,2026-03-08T14:00:00+00:00
1387915,61,2025,Stade Brestois 29,Le Havre,1.97,1.77,2026-03-07T16:15:00+00:00,2026-03-08T16:15:00+00:00
1387917,61,2025,Lille,Lorient,1.82,1.91,2026-03-07T16:15:00+00:00,2026-03-08T16:15:00+00:00
1387920,61,2025,Nice,Rennes,1.63,2.18,2026-03-07T16:15:00+00:00,2026-03-08T16:15:00+00:00
1387918,61,2025,Lyon,Paris FC,1.79,1.95,2026-03-07T19:45:00+00:00,2026-03-08T19:45:00+00:00
1387926,61,2025,Marseille,Auxerre,1.56,2.33,2026-03-12T19:45:00+00:00,2026-03-13T19:45:00+00:00
1387925,61,2025,Lorient,Lens,1.79,1.96,2026-03-13T16:00:00+00:00,2026-03-14T16:00:00+00:00
1387923,61,2025,Angers,Nice,2.0,1.75,2026-03-13T18:00:00+00:00,2026-03-14T18:00:00+00:00
1387928,61,2025,Monaco,Stade Brestois 29,1.61,2.22,2026-03-13T20:05:00+00:00,2026-03-14T20:05:00+00:00
1387931,61,2025,Strasbourg,Paris FC,1.77,1.98,2026-03-14T14:00:00+00:00,2026-03-15T14:00:00+00:00
1387924,61,2025,Le Havre,Lyon,2.04,1.72,2026-03-14T16:15:00+00:00,2026-03-15T16:15:00+00:00
1387927,61,2025,Metz,Toulouse,2.13,1.66,2026-03-14T16:15:00+00:00,2026-03-15T16:15:00+00:00
1387930,61,2025,Rennes,Lille,1.79,1.95,2026-03-14T19:45:00+00:00,2026-03-15T19:45:00+00:00
1387933,61,2025,Lens,Angers,1.51,2.45,2026-03-19T19:45:00+00:00,2026-03-20T19:45:00+00:00
1387940,61,2025,Toulouse,Lorient,2.12,1.67,2026-03-20T16:00:00+00:00,2026-03-21T16:00:00+00:00
1387932,61,2025,Auxerre,Stade Brestois 29,2.16,1.65,2026-03-20T18:00:00+00:00,2026-03-21T18:00:00+00:00
1387937,61,2025,Nice,Paris Saint Germain,1.37,2.94,2026-03-20T20:05:00+00:00,2026-03-21T20:05:00+00:00
1387934,61,2025,Lyon,Monaco,1.69,2.09,2026-03-21T14:00:00+00:00,2026-03-22T14:00:00+00:00
1387935,61,2025,Marseille,Lille,1.74,2.01,2026-03-21T16:15:00+00:00,2026-03-22T16:15:00+00:00
1387938,61,2025,Paris FC,Le Havre,2.06,1.7,2026-03-21T16:15:00+00:00,2026-03-22T16:15:00+00:00
1387939,61,2025,Rennes,Metz,1.54,2.36,2026-03-21T16:15:00+00:00,2026-03-22T16:15:00+00:00
1387936,61,2025,Nantes,Strasbourg,1.9,1.84,2026-03-21T19:45:00+00:00,2026-03-22T19:45:00+00:00
1387948,61,2025,Paris Saint Germain,Toulouse,1.42,2.74,2026-04-02T18:45:00+00:00,2026-04-03T18:45:00+00:00
1387949,61,2025,Strasbourg,Nice,1.69,2.09,2026-04-03T15:00:00+00:00,2026-04-04T15:00:00+00:00
1387942,61,2025,Stade Brestois 29,Rennes,1.83,1.9,2026-04-03T17:00:00+00:00,2026-04-04T17:00:00+00:00
1387944,61,2025,Lille,Lens,1.8,1.94,2026-04-03T19:05:00+00:00,2026-04-04T19:05:00+00:00
1387941,61,2025,Angers,Lyon,2.12,1.67,2026-04-04T13:00:00+00:00,2026-04-05T13:00:00+00:00
1387943,61,2025,Le Havre,Auxerre,2.22,1.61,2026-04-04T15:15:00+00:00,2026-04-05T15:15:00+00:00
1387945,61,2025,Lorient,Paris FC,2.08,1.69,2026-04-04T15:15:00+00:00,2026-04-05T15:15:00+00:00
1387946,61,2025,Metz,Nantes,2.13,1.67,2026-04-04T15:15:00+00:00,2026-04-05T15:15:00+00:00
1387947,61,2025,Monaco,Marseille,1.53,2.41,2026-04-04T18:45:00+00:00,2026-04-05T18:45:00+00:00
1387956,61,2025,Paris FC,Monaco,1.61,2.25,2026-04-09T17:00:00+00:00,2026-04-10T17:00:00+00:00
1387954,61,2025,Marseille,Metz,1.38,2.9,2026-04-09T19:05:00+00:00,2026-04-10T19:05:00+00:00
1387950,61,2025,Auxerre,Nantes,2.26,1.6,2026-04-10T17:00:00+00:00,2026-04-11T17:00:00+00:00
1387957,61,2025,Rennes,Angers,1.64,2.17,2026-04-10T19:05:00+00:00,2026-04-11T19:05:00+00:00
1387955,61,2025,Nice,Le Havre,1.93,1.81,2026-04-11T15:15:00+00:00,2026-04-12T15:15:00+00:00
1387958,61,2025,Toulouse,Lille,2.14,1.66,2026-04-11T15:15:00+00:00,2026-04-12T15:15:00+00:00
1387953,61,2025,Lyon,Lorient,1.86,1.87,2026-04-11T18:45:00+00:00,2026-04-12T18:45:00+00:00
1387960,61,2025,Lens,Toulouse,1.65,2.17,2026-04-16T18:45:00+00:00,2026-04-17T18:45:00+00:00
1387962,61,2025,Lorient,Marseille,1.65,2.15,2026-04-17T15:00:00+00:00,2026-04-18T15:00:00+00:00
1387959,61,2025,Angers,Le Havre,2.3,1.56,2026-04-17T17:00:00+00:00,2026-04-18T17:00:00+00:00
1387961,61,2025,Lille,Nice,1.76,1.99,2026-04-17T19:05:00+00:00,2026-04-18T19:05:00+00:00
1387964,61,2025,Monaco,Auxerre,1.69,2.1,2026-04-18T13:00:00+00:00,2026-04-19T13:00:00+00:00
1387963,61,2025,Metz,Paris FC,1.83,1.91,2026-04-18T15:15:00+00:00,2026-04-19T15:15:00+00:00
1387965,61,2025,Nantes,Stade Brestois 29,2.09,1.69,2026-04-18T15:15:00+00:00,2026-04-19T15:15:00+00:00
1387967,61,2025,Strasbourg,Rennes,1.65,2.15,2026-04-18T15:15:00+00:00,2026-04-19T15:15:00+00:00
1387966,61,2025,Paris Saint Germain,Lyon,1.41,2.77,2026-04-18T18:45:00+00:00,2026-04-19T18:45:00+00:00
1387929,61,2025,Paris Saint Germain,Nantes,1.31,3.23,2026-04-21T17:00:00+00:00,2026-04-22T17:00:00+00:00
1387969,61,2025,Stade Brestois 29,Lens,1.62,2.21,2026-04-23T18:45:00+00:00,2026-04-24T18:45:00+00:00
1387972,61,2025,Lyon,Auxerre,1.83,1.91,2026-04-24T13:00:00+00:00,2026-04-25T13:00:00+00:00
1387968,61,2025,Angers,Paris Saint Germain,1.48,2.52,2026-04-24T17:00:00+00:00,2026-04-25T17:00:00+00:00
1387976,61,2025,Toulouse,Monaco,1.66,2.13,2026-04-24T19:05:00+00:00,2026-04-25T19:05:00+00:00
1387971,61,2025,Lorient,Strasbourg,1.76,1.98,2026-04-25T13:00:00+00:00,2026-04-26T13:00:00+00:00
1387970,61,2025,Le Havre,Metz,1.88,1.86,2026-04-25T15:15:00+00:00,2026-04-26T15:15:00+00:00
1387974,61,2025,Paris FC,Lille,1.84,1.9,2026-04-25T15:15:00+00:00,2026-04-26T15:15:00+00:00
1387975,61,2025,Rennes,Nantes,1.6,2.24,2026-04-25T15:15:00+00:00,2026-04-26T15:15:00+00:00
1387973,61,2025,Marseille,Nice,1.42,2.69,2026-04-25T18:45:00+00:00,2026-04-26T18:45:00+00:00
1387981,61,2025,Nantes,Marseille,1.62,2.19,2026-05-01T13:00:00+00:00,2026-05-02T13:00:00+00:00
1387984,61,2025,Paris Saint Germain,Lorient,1.39,2.86,2026-05-01T15:00:00+00:00,2026-05-02T15:00:00+00:00
1387980,61,2025,Metz,Monaco,1.37,2.95,2026-05-01T17:00:00+00:00,2026-05-02T17:00:00+00:00
1387982,61,2025,Nice,Lens,1.55,2.34,2026-05-01T19:05:00+00:00,2026-05-02T19:05:00+00:00
1387978,61,2025,Lille,Le Havre,1.82,1.91,2026-05-02T13:00:00+00:00,2026-05-03T13:00:00+00:00
1387977,61,2025,Auxerre,Angers,2.17,1.64,2026-05-02T15:15:00+00:00,2026-05-03T15:15:00+00:00
1387983,61,2025,Paris FC,Stade Brestois 29,1.89,1.84,2026-05-02T15:15:00+00:00,2026-05-03T15:15:00+00:00
1387985,61,2025,Strasbourg,Toulouse,1.78,1.96,2026-05-02T15:15:00+00:00,2026-05-03T15:15:00+00:00
1387979,61,2025,Lyon,Rennes,1.65,2.14,2026-05-02T18:45:00+00:00,2026-05-03T18:45:00+00:00
