fixture_id,league_id,season,HomeTeam,AwayTeam,Avg>2.5,Avg<2.5,fetched_at,kickoff_utc
1378091,135,2025,Pisa,Sassuolo,2.2,1.64,2026-01-30T14:00:00+00:00,2026-01-31T14:00:00+00:00
1378089,135,2025,Napoli,Fiorentina,2.0,1.77,2026-01-30T17:00:00+00:00,2026-01-31T17:00:00+00:00
1378085,135,2025,Cagliari,Hellas Verona,2.49,1.51,2026-01-30T19:45:00+00:00,2026-01-31T19:45:00+00:00
1378092,135,2025,Torino,Lecce,2.52,1.5,2026-01-31T11:30:00+00:00,2026-02-01T11:30:00+00:00
1378086,135,2025,Como,Atalanta,1.91,1.85,2026-01-31T14:00:00+00:00,2026-02-01T14:00:00+00:00
1378087,135,2025,Cremonese,Inter,1.63,2.2,2026-01-31T17:00:00+00:00,2026-02-01T17:00:00+00:00
1378090,135,2025,Parma,Juventus,1.91,1.84,2026-01-31T19:45:00+00:00,2026-02-01T19:45:00+00:00
1378093,135,2025,Udinese,AS Roma,2.17,1.65,2026-02-01T19:45:00+00:00,2026-02-02T19:45:00+00:00
1378084,135,2025,Bologna,AC Milan,2.1,1.69,2026-02-02T19:45:00+00:00,2026-02-03T19:45:00+00:00
1378103,135,2025,Hellas Verona,Pisa,2.37,1.55,2026-02-05T19:45:00+00:00,2026-02-06T19:45:00+00:00
1378097,135,2025,Genoa,Napoli,2.52,1.5,2026-02-06T17:00:00+00:00,2026-02-07T17:00:00+00:00
1378096,135,2025,Fiorentina,Torino,1.9,1.86,2026-02-06T19:45:00+00:00,2026-02-07T19:45:00+00:00
1378095,135,2025,Bologna,Parma,1.95,1.8,2026-02-07T11:30:00+00:00,2026-02-08T11:30:00+00:00
1378099,135,2025,Lecce,Udinese,2.75,1.42,2026-02-07T14:00:00+00:00,2026-02-08T14:00:00+00:00
1378102,135,2025,Sassuolo,Inter,1.76,2.01,2026-02-07T17:00:00+00:00,2026-02-08T17:00:00+00:00
1378098,135,2025,Juventus,Lazio,2.1,1.7,2026-02-07T19:45:00+00:00,2026-02-08T19:45:00+00:00
1378094,135,2025,Atalanta,Cremonese,1.68,2.13,2026-02-08T17:30:00+00:00,2026-02-09T17:30:00+00:00
1378101,135,2025,AS Roma,Cagliari,2.01,1.75,2026-02-08T19:45:00+00:00,2026-02-09T19:45:00+00:00
1378111,135,2025,Pisa,AC Milan,1.87,1.89,2026-02-12T19:45:00+00:00,2026-02-13T19:45:00+00:00
1378105,135,2025,Como,Fiorentina,1.79,1.96,2026-02-13T14:00:00+00:00,2026-02-14T14:00:00+00:00
1378108,135,2025,Lazio,Atalanta,2.05,1.72,2026-02-13T17:00:00+00:00,2026-02-14T17:00:00+00:00
1378107,135,2025,Inter,Juventus,1.93,1.83,2026-02-13T19:45:00+00:00,2026-02-14T19:45:00+00:00
1378113,135,2025,Udinese,Sassuolo,2.22,1.62,2026-02-14T11:30:00+00:00,2026-02-15T11:30:00+00:00
1378106,135,2025,Cremonese,Genoa,2.52,1.5,2026-02-14T14:00:00+00:00,2026-02-15T14:00:00+00:00
1378110,135,2025,Parma,Hellas Verona,2.47,1.52,2026-02-14T14:00:00+00:00,2026-02-15T14:00:00+00:00
1378112,135,2025,Torino,Bologna,2.02,1.74,2026-02-14T17:00:00+00:00,2026-02-15T17:00:00+00:00
1378109,135,2025,Napoli,AS Roma,2.45,1.51,2026-02-14T19:45:00+00:00,2026-02-15T19:45:00+00:00
1378104,135,2025,Cagliari,Lecce,2.57,1.47,2026-02-15T19:45:00+00:00,2026-02-16T19:45:00+00:00
1378100,135,2025,AC Milan,Como,1.92,1.83,2026-02-17T19:45:00+00:00,2026-02-18T19:45:00+00:00
1378123,135,2025,Sassuolo,Hellas Verona,2.22,1.62,2026-02-19T19:45:00+00:00,2026-02-20T19:45:00+00:00
1378119,135,2025,Juventus,Como,1.98,1.78,2026-02-20T14:00:00+00:00,2026-02-21T14:00:00+00:00
1378120,135,2025,Lecce,Inter,2.03,1.73,2026-02-20T17:00:00+00:00,2026-02-21T17:00:00+00:00
1378116,135,2025,Cagliari,Lazio,2.33,1.56,2026-02-20T19:45:00+00:00,2026-02-21T19:45:00+00:00
1378118,135,2025,Genoa,Torino,2.26,1.6,2026-02-21T11:30:00+00:00,2026-02-22T11:30:00+00:00
1378114,135,2025,Atalanta,Napoli,2.07,1.71,2026-02-21T14:00:00+00:00,2026-02-22T14:00:00+00:00
1378121,135,2025,AC Milan,Parma,1.78,1.97,2026-02-21T17:00:00+00:00,2026-02-22T17:00:00+00:00
1378122,135,2025,AS Roma,Cremonese,1.91,1.84,2026-02-21T19:45:00+00:00,2026-02-22T19:45:00+00:00
1378117,135,2025,Fiorentina,Pisa,1.76,2.01,2026-02-22T17:30:00+00:00,2026-02-23T17:30:00+00:00
1378115,135,2025,Bologna,Udinese,2.1,1.7,2026-02-22T19:45:00+00:00,2026-02-23T19:45:00+00:00
1378127,135,2025,Parma,Cagliari,2.43,1.53,2026-02-26T19:45:00+00:00,2026-02-27T19:45:00+00:00
1378124,135,2025,Como,Lecce,1.96,1.8,2026-02-27T14:00:00+00:00,2026-02-28T14:00:00+00:00
1378133,135,2025,Hellas Verona,Napoli,2.23,1.62,2026-02-27T17:00:00+00:00,2026-02-28T17:00:00+00:00
1378126,135,2025,Inter,Genoa,1.7,2.09,2026-02-27T19:45:00+00:00,2026-02-28T19:45:00+00:00
1378125,135,2025,Cremonese,AC Milan,1.88,1.87,2026-02-28T11:30:00+00:00,2026-03-01T11:30:00+00:00
1378130,135,2025,Sassuolo,Atalanta,1.82,1.93,2026-02-28T14:00:00+00:00,2026-03-01T14:00:00+00:00
1378131,135,2025,Torino,Lazio,2.41,1.53,2026-02-28T17:00:00+00:00,2026-03-01T17:00:00+00:00
1378129,135,2025,AS Roma,Juventus,2.25,1.6,2026-02-28T19:45:00+00:00,2026-03-01T19:45:00+00:00
1378128,135,2025,Pisa,Bologna,2.08,1.71,2026-03-01T17:30:00+00:00,2026-03-02T17:30:00+00:00
1378132,135,2025,Udinese,Fiorentina,2.0,1.76,2026-03-01T19:45:00+00:00,2026-03-02T19:45:00+00:00
1378143,135,2025,Napoli,Torino,2.15,1.67,2026-03-05T19:45:00+00:00,2026-03-06T19:45:00+00:00
1378136,135,2025,Cagliari,Como,2.01,1.76,2026-03-06T14:00:00+00:00,2026-03-07T14:00:00+00:00
1378134,135,2025,Atalanta,Udinese,1.88,1.87,2026-03-06T17:00:00+00:00,2026-03-07T17:00:00+00:00
1378139,135,2025,Juventus,Pisa,1.6,2.27,2026-03-06T19:45:00+00:00,2026-03-07T19:45:00+00:00
1378141,135,2025,Lecce,Cremonese,2.64,1.45,2026-03-07T11:30:00+00:00,2026-03-08T11:30:00+00:00
1378135,135,2025,Bologna,Hellas Verona,1.99,1.77,2026-03-07T14:00:00+00:00,2026-03-08T14:00:00+00:00
1378137,135,2025,Fiorentina,Parma,1.86,1.88,2026-03-07T14:00:00+00:00,2026-03-08T14:00:00+00:00
1378138,135,2025,Genoa,AS Roma,2.32,1.56,2026-03-07T17:00:00+00:00,2026-03-08T17:00:00+00:00
1378142,135,2025,AC Milan,Inter,1.95,1.8,2026-03-07T19:45:00+00:00,2026-03-08T19:45:00+00:00
1378140,135,2025,Lazio,Sassuolo,2.17,1.65,2026-03-08T19:45:00+00:00,2026-03-09T19:45:00+00:00
1378151,135,2025,Torino,Parma,2.29,1.58,2026-03-12T19:45:00+00:00,2026-03-13T19:45:00+00:00
1378146,135,2025,Inter,Atalanta,1.7,2.09,2026-03-13T14:00:00+00:00,2026-03-14T14:00:00+00:00
1378148,135,2025,Napoli,Lecce,2.14,1.67,2026-03-13T17:00:00+00:00,2026-03-14T17:00:00+00:00
1378152,135,2025,Udinese,Juventus,1.92,1.83,2026-03-13T19:45:00+00:00,2026-03-14T19:45:00+00:00
1378153,135,2025,Hellas Verona,Genoa,2.5,1.5,2026-03-14T11:30:00+00:00,2026-03-15T11:30:00+00:00
1378149,135,2025,Pisa,Cagliari,2.44,1.52,2026-03-14T14:00:00+00:00,2026-03-15T14:00:00+00:00
1378150,135,2025,Sassuolo,Bologna,1.99,1.77,2026-03-14T14:00:00+00:00,2026-03-15T14:00:00+00:00
1378144,135,2025,Como,AS Roma,2.1,1.69,2026-03-14T17:00:00+00:00,2026-03-15T17:00:00+00:00
1378147,135,2025,Lazio,AC Milan,2.16,1.66,2026-03-14T19:45:00+00:00,2026-03-15T19:45:00+00:00
1378145,135,2025,Cremonese,Fiorentina,1.88,1.87,2026-03-15T19:45:00+00:00,2026-03-16T19:45:00+00:00
1378156,135,2025,Cagliari,Napoli,2.43,1.53,2026-03-19T17:30:00+00:00,2026-03-20T17:30:00+00:00
1378159,135,2025,Genoa,Udinese,2.45,1.52,2026-03-19T19:45:00+00:00,2026-03-20T19:45:00+00:00
1378162,135,2025,Parma,Cremonese,2.15,1.67,2026-03-20T14:00:00+00:00,2026-03-21T14:00:00+00:00
1378161,135,2025,AC Milan,Torino,1.76,2.0,2026-03-20T17:00:00+00:00,2026-03-21T17:00:00+00:00
1378160,135,2025,Juventus,Sassuolo,1.62,2.22,2026-03-20T19:45:00+00:00,2026-03-21T19:45:00+00:00
1378157,135,2025,Como,Pisa,1.68,2.11,2026-03-21T11:30:00+00:00,2026-03-22T11:30:00+00:00
1378154,135,2025,Atalanta,Hellas Verona,1.86,1.88,2026-03-21T14:00:00+00:00,2026-03-22T14:00:00+00:00
1378155,135,2025,Bologna,Lazio,2.3,1.58,2026-03-21T14:00:00+00:00,2026-03-22T14:00:00+00:00
1378163,135,2025,AS Roma,Lecce,2.07,1.71,2026-03-21T17:00:00+00:00,2026-03-22T17:00:00+00:00
1378158,135,2025,Fiorentina,Inter,1.74,2.03,2026-03-21T19:45:00+00:00,2026-03-22T19:45:00+00:00
1378171,135,2025,Sassuolo,Cagliari,2.12,1.68,2026-04-03T13:00:00+00:00,2026-04-04T13:00:00+00:00
1378173,135,2025,Hellas Verona,Fiorentina,2.17,1.65,2026-04-03T16:00:00+00:00,2026-04-04T16:00:00+00:00
1378167,135,2025,Lazio,Parma,2.26,1.6,2026-04-03T18:45:00+00:00,2026-04-04T18:45:00+00:00
1378164,135,2025,Cremonese,Bologna,1.98,1.78,2026-04-04T13:00:00+00:00,2026-04-05T13:00:00+00:00
1378170,135,2025,Pisa,Torino,2.26,1.6,2026-04-04T16:00:00+00:00,2026-04-05T16:00:00+00:00
1378165,135,2025,Inter,AS Roma,1.9,1.84,2026-04-04T18:45:00+00:00,2026-04-05T18:45:00+00:00
1378172,135,2025,Udinese,Como,1.98,1.78,2026-04-05T10:30:00+00:00,2026-04-06T10:30:00+00:00
1378168,135,2025,Lecce,Atalanta,1.97,1.78,2026-04-05T13:00:00+00:00,2026-04-06T13:00:00+00:00
1378166,135,2025,Juventus,Genoa,1.93,1.83,2026-04-05T16:00:00+00:00,2026-04-06T16:00:00+00:00
1378169,135,2025,Napoli,AC Milan,2.26,1.6,2026-04-05T18:45:00+00:00,2026-04-06T18:45:00+00:00
1378182,135,2025,AS Roma,Pisa,1.8,1.96,2026-04-09T18:45:00+00:00,2026-04-10T18:45:00+00:00
1378176,135,2025,Cagliari,Cremonese,2.28,1.6,2026-04-10T13:00:00+00:00,2026-04-11T13:00:00+00:00
1378183,135,2025,Torino,Hellas Verona,2.37,1.56,2026-04-10T13:00:00+00:00,2026-04-11T13:00:00+00:00
1378180,135,2025,AC Milan,Udinese,1.79,1.97,2026-04-10T16:00:00+00:00,2026-04-11T16:00:00+00:00
1378174,135,2025,Atalanta,Juventus,1.8,1.95,2026-04-10T18:45:00+00:00,2026-04-11T18:45:00+00:00
1378179,135,2025,Genoa,Sassuolo,2.12,1.68,2026-04-11T10:30:00+00:00,2026-04-12T10:30:00+00:00
1378181,135,2025,Parma,Napoli,2.17,1.66,2026-04-11T13:00:00+00:00,2026-04-12T13:00:00+00:00
1378175,135,2025,Bologna,Lecce,2.17,1.65,2026-04-11T16:00:00+00:00,2026-04-12T16:00:00+00:00
1378177,135,2025,Como,Inter,1.85,1.9,2026-04-11T18:45:00+00:00,2026-04-12T18:45:00+00:00
1378178,135,2025,Fiorentina,Lazio,2.18,1.65,2026-04-12T18:45:00+00:00,2026-04-13T18:45:00+00:00
1378191,135,2025,Sassuolo,Como,1.66,2.17,2026-04-16T16:30:00+00:00,2026-04-17T16:30:00+00:00
1378185,135,2025,Inter,Cagliari,1.56,2.35,2026-04-16T18:45:00+00:00,2026-04-17T18:45:00+00:00
1378192,135,2025,Udinese,Parma,2.27,1.6,2026-04-17T13:00:00+00:00,2026-04-18T13:00:00+00:00
1378188,135,2025,Napoli,Lazio,2.17,1.66,2026-04-17T16:00:00+00:00,2026-04-18T16:00:00+00:00
1378190,135,2025,AS Roma,Atalanta,1.98,1.78,2026-04-17T18:45:00+00:00,2026-04-18T18:45:00+00:00
1378184,135,2025,Cremonese,Torino,2.18,1.65,2026-04-18T10:30:00+00:00,2026-04-19T10:30:00+00:00
1378193,135,2025,Hellas Verona,AC Milan,2.0,1.76,2026-04-18T13:00:00+00:00,2026-04-19T13:00:00+00:00
1378189,135,2025,Pisa,Genoa,2.38,1.54,2026-04-18T16:00:00+00:00,2026-04-19T16:00:00+00:00
1378186,135,2025,Juventus,Bologna,1.71,2.08,2026-04-18T18:45:00+00:00,2026-04-19T18:45:00+00:00
1378187,135,2025,Lecce,Fiorentina,2.1,1.69,2026-04-19T18:45:00+00:00,2026-04-20T18:45:00+00:00
1378200,135,2025,Napoli,Cremonese,1.87,1.87,2026-04-23T18:45:00+00:00,2026-04-24T18:45:00+00:00
1378201,135,2025,Parma,Pisa,2.26,1.59,2026-04-24T13:00:00+00:00,2026-04-25T13:00:00+00:00
1378194,135,2025,Bologna,AS Roma,2.05,1.72,2026-04-24T16:00:00+00:00,2026-04-25T16:00:00+00:00
1378203,135,2025,Hellas Verona,Lecce,2.66,1.44,2026-04-24T18:45:00+00:00,2026-04-25T18:45:00+00:00
1378196,135,2025,Fiorentina,Sassuolo,1.84,1.91,2026-04-25T10:30:00+00:00,2026-04-26T10:30:00+00:00
1378197,135,2025,Genoa,Como,1.98,1.77,2026-04-25T13:00:00+00:00,2026-04-26T13:00:00+00:00
1378202,135,2025,Torino,Inter,1.64,2.19,2026-04-25T16:00:00+00:00,2026-04-26T16:00:00+00:00
1378199,135,2025,AC Milan,Juventus,1.94,1.81,2026-04-25T18:45:00+00:00,2026-04-26T18:45:00+00:00
1378195,135,2025,Cagliari,Atalanta,1.9,1.84,2026-04-26T16:30:00+00:00,2026-04-27T16:30:00+00:00
1378198,135,2025,Lazio,Udinese,2.18,1.64,2026-04-26T18:45:00+00:00,2026-04-27T18:45:00+00:00
1378210,135,2025,Pisa,Lecce,2.51,1.49,2026-04-30T18:45:00+00:00,2026-05-01T18:45:00+00:00
1378213,135,2025,Udinese,Torino,2.09,1.69,2026-05-01T13:00:00+00:00,2026-05-02T13:00:00+00:00
1378206,135,2025,Como,Napoli,2.12,1.68,2026-05-01T16:00:00+00:00,2026-05-02T16:00:00+00:00
1378204,135,2025,Atalanta,Genoa,1.79,1.95,2026-05-01T18:45:00+00:00,2026-05-02T18:45:00+00:00
1378205,135,2025,Bologna,Cagliari,2.09,1.69,2026-05-02T10:30:00+00:00,2026-05-03T10:30:00+00:00
1378212,135,2025,Sassuolo,AC Milan,1.69,2.1,2026-05-02T13:00:00+00:00,2026-05-03T13:00:00+00:00
1378209,135,2025,Juventus,Hellas Verona,1.62,2.21,2026-05-02T16:00:00+00:00,2026-05-03T16:00:00+00:00
1378208,135,2025,Inter,Parma,1.48,2.55,2026-05-02T18:45:00+00:00,2026-05-03T18:45:00+00:00
1378207,135,2025,Cremonese,Lazio,2.1,1.69,2026-05-03T16:30:00+00:00,2026-05-04T16:30:00+00:00
1378211,135,2025,AS Roma,Fiorentina,1.84,1.91,2026-05-03T18:45:00+00:00,2026-05-04T18:45:00+00:00
